영업일자,영업장명_메뉴명,매출수량,요일,주중,주말,공휴일
2024-01-02,느티나무 셀프BBQ_1인 수저세트,0,화,1,0,0
2024-01-03,느티나무 셀프BBQ_1인 수저세트,5,수,1,0,0
2024-01-04,느티나무 셀프BBQ_1인 수저세트,6,목,1,0,0
2024-01-05,느티나무 셀프BBQ_1인 수저세트,5,금,1,0,0
2024-01-06,느티나무 셀프BBQ_1인 수저세트,1,토,0,1,0
2024-01-07,느티나무 셀프BBQ_1인 수저세트,15,일,0,1,0
2024-01-08,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-01-09,느티나무 셀프BBQ_1인 수저세트,3,화,1,0,0
2024-01-10,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-01-11,느티나무 셀프BBQ_1인 수저세트,8,목,1,0,0
2024-01-12,느티나무 셀프BBQ_1인 수저세트,7,금,1,0,0
2024-01-13,느티나무 셀프BBQ_1인 수저세트,6,토,0,1,0
2024-01-14,느티나무 셀프BBQ_1인 수저세트,4,일,0,1,0
2024-01-15,느티나무 셀프BBQ_1인 수저세트,4,월,1,0,0
2024-01-16,느티나무 셀프BBQ_1인 수저세트,5,화,1,0,0
2024-01-17,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-01-18,느티나무 셀프BBQ_1인 수저세트,7,목,1,0,0
2024-01-19,느티나무 셀프BBQ_1인 수저세트,0,금,1,0,0
2024-01-20,느티나무 셀프BBQ_1인 수저세트,3,토,0,1,0
2024-01-21,느티나무 셀프BBQ_1인 수저세트,0,일,0,1,0
2024-01-22,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-01-23,느티나무 셀프BBQ_1인 수저세트,0,화,1,0,0
2024-01-24,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-01-25,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-01-26,느티나무 셀프BBQ_1인 수저세트,0,금,1,0,0
2024-01-27,느티나무 셀프BBQ_1인 수저세트,0,토,0,1,0
2024-01-28,느티나무 셀프BBQ_1인 수저세트,6,일,0,1,0
2024-01-29,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-01-30,느티나무 셀프BBQ_1인 수저세트,0,화,1,0,0
2024-01-31,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-02-01,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-02-02,느티나무 셀프BBQ_1인 수저세트,0,금,1,0,0
2024-02-03,느티나무 셀프BBQ_1인 수저세트,0,토,0,1,0
2024-02-04,느티나무 셀프BBQ_1인 수저세트,0,일,0,1,0
2024-02-05,느티나무 셀프BBQ_1인 수저세트,2,월,1,0,0
2024-02-06,느티나무 셀프BBQ_1인 수저세트,4,화,1,0,0
2024-02-07,느티나무 셀프BBQ_1인 수저세트,4,수,1,0,0
2024-02-08,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-02-09,느티나무 셀프BBQ_1인 수저세트,0,금,1,0,1
2024-02-10,느티나무 셀프BBQ_1인 수저세트,0,토,0,1,1
2024-02-11,느티나무 셀프BBQ_1인 수저세트,0,일,0,1,1
2024-02-12,느티나무 셀프BBQ_1인 수저세트,8,월,1,0,1
2024-02-13,느티나무 셀프BBQ_1인 수저세트,14,화,1,0,0
2024-02-14,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-02-15,느티나무 셀프BBQ_1인 수저세트,12,목,1,0,0
2024-02-16,느티나무 셀프BBQ_1인 수저세트,0,금,1,0,0
2024-02-17,느티나무 셀프BBQ_1인 수저세트,0,토,0,1,0
2024-02-18,느티나무 셀프BBQ_1인 수저세트,0,일,0,1,0
2024-02-19,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-02-20,느티나무 셀프BBQ_1인 수저세트,4,화,1,0,0
2024-02-21,느티나무 셀프BBQ_1인 수저세트,4,수,1,0,0
2024-02-22,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-02-23,느티나무 셀프BBQ_1인 수저세트,1,금,1,0,0
2024-02-24,느티나무 셀프BBQ_1인 수저세트,0,토,0,1,0
2024-02-25,느티나무 셀프BBQ_1인 수저세트,6,일,0,1,0
2024-02-26,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-02-27,느티나무 셀프BBQ_1인 수저세트,0,화,1,0,0
2024-02-28,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-02-29,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-03-01,느티나무 셀프BBQ_1인 수저세트,0,금,1,0,1
2024-03-02,느티나무 셀프BBQ_1인 수저세트,0,토,0,1,0
2024-03-03,느티나무 셀프BBQ_1인 수저세트,0,일,0,1,0
2024-03-04,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-03-05,느티나무 셀프BBQ_1인 수저세트,0,화,1,0,0
2024-03-06,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-03-07,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-03-08,느티나무 셀프BBQ_1인 수저세트,0,금,1,0,0
2024-03-09,느티나무 셀프BBQ_1인 수저세트,0,토,0,1,0
2024-03-10,느티나무 셀프BBQ_1인 수저세트,0,일,0,1,0
2024-03-11,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-03-12,느티나무 셀프BBQ_1인 수저세트,0,화,1,0,0
2024-03-13,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-03-14,느티나무 셀프BBQ_1인 수저세트,5,목,1,0,0
2024-03-15,느티나무 셀프BBQ_1인 수저세트,6,금,1,0,0
2024-03-16,느티나무 셀프BBQ_1인 수저세트,7,토,0,1,0
2024-03-17,느티나무 셀프BBQ_1인 수저세트,2,일,0,1,0
2024-03-18,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-03-19,느티나무 셀프BBQ_1인 수저세트,2,화,1,0,0
2024-03-20,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-03-21,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-03-22,느티나무 셀프BBQ_1인 수저세트,18,금,1,0,0
2024-03-23,느티나무 셀프BBQ_1인 수저세트,9,토,0,1,0
2024-03-24,느티나무 셀프BBQ_1인 수저세트,5,일,0,1,0
2024-03-25,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-03-26,느티나무 셀프BBQ_1인 수저세트,0,화,1,0,0
2024-03-27,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-03-28,느티나무 셀프BBQ_1인 수저세트,1,목,1,0,0
2024-03-29,느티나무 셀프BBQ_1인 수저세트,21,금,1,0,0
2024-03-30,느티나무 셀프BBQ_1인 수저세트,23,토,0,1,0
2024-03-31,느티나무 셀프BBQ_1인 수저세트,6,일,0,1,0
2024-04-01,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-04-02,느티나무 셀프BBQ_1인 수저세트,0,화,1,0,0
2024-04-03,느티나무 셀프BBQ_1인 수저세트,2,수,1,0,0
2024-04-04,느티나무 셀프BBQ_1인 수저세트,9,목,1,0,0
2024-04-05,느티나무 셀프BBQ_1인 수저세트,4,금,1,0,0
2024-04-06,느티나무 셀프BBQ_1인 수저세트,17,토,0,1,0
2024-04-07,느티나무 셀프BBQ_1인 수저세트,6,일,0,1,0
2024-04-08,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-04-09,느티나무 셀프BBQ_1인 수저세트,11,화,1,0,0
2024-04-10,느티나무 셀프BBQ_1인 수저세트,2,수,1,0,0
2024-04-11,느티나무 셀프BBQ_1인 수저세트,14,목,1,0,0
2024-04-12,느티나무 셀프BBQ_1인 수저세트,2,금,1,0,0
2024-04-13,느티나무 셀프BBQ_1인 수저세트,2,토,0,1,0
2024-04-14,느티나무 셀프BBQ_1인 수저세트,0,일,0,1,0
2024-04-15,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-04-16,느티나무 셀프BBQ_1인 수저세트,15,화,1,0,0
2024-04-17,느티나무 셀프BBQ_1인 수저세트,7,수,1,0,0
2024-04-18,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-04-19,느티나무 셀프BBQ_1인 수저세트,1,금,1,0,1
2024-04-20,느티나무 셀프BBQ_1인 수저세트,14,토,0,1,0
2024-04-21,느티나무 셀프BBQ_1인 수저세트,0,일,0,1,0
2024-04-22,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-04-23,느티나무 셀프BBQ_1인 수저세트,4,화,1,0,0
2024-04-24,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-04-25,느티나무 셀프BBQ_1인 수저세트,19,목,1,0,0
2024-04-26,느티나무 셀프BBQ_1인 수저세트,3,금,1,0,0
2024-04-27,느티나무 셀프BBQ_1인 수저세트,13,토,0,1,0
2024-04-28,느티나무 셀프BBQ_1인 수저세트,8,일,0,1,0
2024-04-29,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-04-30,느티나무 셀프BBQ_1인 수저세트,5,화,1,0,0
2024-05-01,느티나무 셀프BBQ_1인 수저세트,4,수,1,0,1
2024-05-02,느티나무 셀프BBQ_1인 수저세트,4,목,1,0,0
2024-05-03,느티나무 셀프BBQ_1인 수저세트,7,금,1,0,0
2024-05-04,느티나무 셀프BBQ_1인 수저세트,37,토,0,1,0
2024-05-05,느티나무 셀프BBQ_1인 수저세트,7,일,0,1,1
2024-05-06,느티나무 셀프BBQ_1인 수저세트,4,월,1,0,1
2024-05-07,느티나무 셀프BBQ_1인 수저세트,9,화,1,0,0
2024-05-08,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-05-09,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-05-10,느티나무 셀프BBQ_1인 수저세트,4,금,1,0,0
2024-05-11,느티나무 셀프BBQ_1인 수저세트,26,토,0,1,0
2024-05-12,느티나무 셀프BBQ_1인 수저세트,2,일,0,1,0
2024-05-13,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-05-14,느티나무 셀프BBQ_1인 수저세트,4,화,1,0,0
2024-05-15,느티나무 셀프BBQ_1인 수저세트,3,수,1,0,1
2024-05-16,느티나무 셀프BBQ_1인 수저세트,3,목,1,0,0
2024-05-17,느티나무 셀프BBQ_1인 수저세트,5,금,1,0,0
2024-05-18,느티나무 셀프BBQ_1인 수저세트,8,토,0,1,0
2024-05-19,느티나무 셀프BBQ_1인 수저세트,5,일,0,1,0
2024-05-20,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-05-21,느티나무 셀프BBQ_1인 수저세트,0,화,1,0,0
2024-05-22,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-05-23,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-05-24,느티나무 셀프BBQ_1인 수저세트,11,금,1,0,0
2024-05-25,느티나무 셀프BBQ_1인 수저세트,3,토,0,1,0
2024-05-26,느티나무 셀프BBQ_1인 수저세트,10,일,0,1,0
2024-05-27,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-05-28,느티나무 셀프BBQ_1인 수저세트,2,화,1,0,0
2024-05-29,느티나무 셀프BBQ_1인 수저세트,12,수,1,0,0
2024-05-30,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-05-31,느티나무 셀프BBQ_1인 수저세트,0,금,1,0,0
2024-06-01,느티나무 셀프BBQ_1인 수저세트,6,토,0,1,0
2024-06-02,느티나무 셀프BBQ_1인 수저세트,3,일,0,1,0
2024-06-03,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-06-04,느티나무 셀프BBQ_1인 수저세트,0,화,1,0,0
2024-06-05,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-06-06,느티나무 셀프BBQ_1인 수저세트,4,목,1,0,1
2024-06-07,느티나무 셀프BBQ_1인 수저세트,15,금,1,0,0
2024-06-08,느티나무 셀프BBQ_1인 수저세트,12,토,0,1,0
2024-06-09,느티나무 셀프BBQ_1인 수저세트,0,일,0,1,0
2024-06-10,느티나무 셀프BBQ_1인 수저세트,0,월,1,0,0
2024-06-11,느티나무 셀프BBQ_1인 수저세트,0,화,1,0,0
2024-06-12,느티나무 셀프BBQ_1인 수저세트,0,수,1,0,0
2024-06-13,느티나무 셀프BBQ_1인 수저세트,0,목,1,0,0
2024-06-14,느티나무 셀프BBQ_1인 수저세트,16,금,1,0,0
2024-06-15,느티나무 셀프BBQ_1인 수저세트,3,토,0,1,0
2023-01-01,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,1
2023-01-02,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-01-03,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-01-04,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-01-05,느티나무 셀프BBQ_BBQ55(단체),19,목,1,0,0
2023-01-06,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,0
2023-01-07,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-01-08,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-01-09,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-01-10,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-01-11,느티나무 셀프BBQ_BBQ55(단체),19,수,1,0,0
2023-01-12,느티나무 셀프BBQ_BBQ55(단체),0,목,1,0,0
2023-01-13,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,0
2023-01-14,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-01-15,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-01-16,느티나무 셀프BBQ_BBQ55(단체),50,월,1,0,0
2023-01-17,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-01-18,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-01-19,느티나무 셀프BBQ_BBQ55(단체),0,목,1,0,0
2023-01-20,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,0
2023-01-21,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,1
2023-01-22,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,1
2023-01-23,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,1
2023-01-24,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,1
2023-01-25,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-01-26,느티나무 셀프BBQ_BBQ55(단체),0,목,1,0,0
2023-01-27,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,0
2023-01-28,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-01-29,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-01-30,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-01-31,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-02-01,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-02-02,느티나무 셀프BBQ_BBQ55(단체),110,목,1,0,0
2023-02-03,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,0
2023-02-04,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-02-05,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-02-06,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-02-07,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-02-08,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-02-09,느티나무 셀프BBQ_BBQ55(단체),0,목,1,0,0
2023-02-10,느티나무 셀프BBQ_BBQ55(단체),18,금,1,0,0
2023-02-11,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-02-12,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-02-13,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-02-14,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-02-15,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-02-16,느티나무 셀프BBQ_BBQ55(단체),0,목,1,0,0
2023-02-17,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,0
2023-02-18,느티나무 셀프BBQ_BBQ55(단체),25,토,0,1,0
2023-02-19,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-02-20,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-02-21,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-02-22,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-02-23,느티나무 셀프BBQ_BBQ55(단체),0,목,1,0,0
2023-02-24,느티나무 셀프BBQ_BBQ55(단체),10,금,1,0,0
2023-02-25,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-02-26,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-02-27,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-02-28,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-03-01,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,1
2023-03-02,느티나무 셀프BBQ_BBQ55(단체),0,목,1,0,0
2023-03-03,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,0
2023-03-04,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-03-05,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-03-06,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-03-07,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-03-08,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-03-09,느티나무 셀프BBQ_BBQ55(단체),0,목,1,0,0
2023-03-10,느티나무 셀프BBQ_BBQ55(단체),70,금,1,0,0
2023-03-11,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-03-12,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-03-13,느티나무 셀프BBQ_BBQ55(단체),116,월,1,0,0
2023-03-14,느티나무 셀프BBQ_BBQ55(단체),98,화,1,0,0
2023-03-15,느티나무 셀프BBQ_BBQ55(단체),20,수,1,0,0
2023-03-16,느티나무 셀프BBQ_BBQ55(단체),121,목,1,0,0
2023-03-17,느티나무 셀프BBQ_BBQ55(단체),81,금,1,0,0
2023-03-18,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-03-19,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-03-20,느티나무 셀프BBQ_BBQ55(단체),23,월,1,0,0
2023-03-21,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-03-22,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-03-23,느티나무 셀프BBQ_BBQ55(단체),107,목,1,0,0
2023-03-24,느티나무 셀프BBQ_BBQ55(단체),60,금,1,0,0
2023-03-25,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-03-26,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-03-27,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-03-28,느티나무 셀프BBQ_BBQ55(단체),68,화,1,0,0
2023-03-29,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-03-30,느티나무 셀프BBQ_BBQ55(단체),65,목,1,0,0
2023-03-31,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,0
2023-04-01,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-04-02,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-04-03,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-04-04,느티나무 셀프BBQ_BBQ55(단체),26,화,1,0,0
2023-04-05,느티나무 셀프BBQ_BBQ55(단체),33,수,1,0,0
2023-04-06,느티나무 셀프BBQ_BBQ55(단체),201,목,1,0,0
2023-04-07,느티나무 셀프BBQ_BBQ55(단체),42,금,1,0,0
2023-04-08,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-04-09,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-04-10,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-04-11,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-04-12,느티나무 셀프BBQ_BBQ55(단체),153,수,1,0,0
2023-04-13,느티나무 셀프BBQ_BBQ55(단체),220,목,1,0,0
2023-04-14,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,0
2023-04-15,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-04-16,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-04-17,느티나무 셀프BBQ_BBQ55(단체),106,월,1,0,0
2023-04-18,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-04-19,느티나무 셀프BBQ_BBQ55(단체),112,수,1,0,0
2023-04-20,느티나무 셀프BBQ_BBQ55(단체),156,목,1,0,0
2023-04-21,느티나무 셀프BBQ_BBQ55(단체),36,금,1,0,0
2023-04-22,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-04-23,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-04-24,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-04-25,느티나무 셀프BBQ_BBQ55(단체),75,화,1,0,0
2023-04-26,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-04-27,느티나무 셀프BBQ_BBQ55(단체),168,목,1,0,0
2023-04-28,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,0
2023-04-29,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-04-30,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-05-01,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,1
2023-05-02,느티나무 셀프BBQ_BBQ55(단체),58,화,1,0,0
2023-05-03,느티나무 셀프BBQ_BBQ55(단체),77,수,1,0,0
2023-05-04,느티나무 셀프BBQ_BBQ55(단체),0,목,1,0,0
2023-05-05,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,1
2023-05-06,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-05-07,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-05-08,느티나무 셀프BBQ_BBQ55(단체),75,월,1,0,0
2023-05-09,느티나무 셀프BBQ_BBQ55(단체),21,화,1,0,0
2023-05-10,느티나무 셀프BBQ_BBQ55(단체),122,수,1,0,0
2023-05-11,느티나무 셀프BBQ_BBQ55(단체),156,목,1,0,0
2023-05-12,느티나무 셀프BBQ_BBQ55(단체),168,금,1,0,0
2023-05-13,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-05-14,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-05-15,느티나무 셀프BBQ_BBQ55(단체),91,월,1,0,0
2023-05-16,느티나무 셀프BBQ_BBQ55(단체),55,화,1,0,0
2023-05-17,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-05-18,느티나무 셀프BBQ_BBQ55(단체),190,목,1,0,0
2023-05-19,느티나무 셀프BBQ_BBQ55(단체),62,금,1,0,0
2023-05-20,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-05-21,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-05-22,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-05-23,느티나무 셀프BBQ_BBQ55(단체),110,화,1,0,0
2023-05-24,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-05-25,느티나무 셀프BBQ_BBQ55(단체),91,목,1,0,0
2023-05-26,느티나무 셀프BBQ_BBQ55(단체),30,금,1,0,0
2023-05-27,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,1
2023-05-28,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-05-29,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-05-30,느티나무 셀프BBQ_BBQ55(단체),76,화,1,0,0
2023-05-31,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-06-01,느티나무 셀프BBQ_BBQ55(단체),46,목,1,0,0
2023-06-02,느티나무 셀프BBQ_BBQ55(단체),74,금,1,0,0
2023-06-03,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-06-04,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-06-05,느티나무 셀프BBQ_BBQ55(단체),0,월,1,0,0
2023-06-06,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,1
2023-06-07,느티나무 셀프BBQ_BBQ55(단체),0,수,1,0,0
2023-06-08,느티나무 셀프BBQ_BBQ55(단체),84,목,1,0,0
2023-06-09,느티나무 셀프BBQ_BBQ55(단체),99,금,1,0,0
2023-06-10,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-06-11,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-06-12,느티나무 셀프BBQ_BBQ55(단체),123,월,1,0,0
2023-06-13,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-06-14,느티나무 셀프BBQ_BBQ55(단체),181,수,1,0,0
2023-06-15,느티나무 셀프BBQ_BBQ55(단체),60,목,1,0,0
2023-06-16,느티나무 셀프BBQ_BBQ55(단체),279,금,1,0,0
2023-06-17,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-06-18,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-06-19,느티나무 셀프BBQ_BBQ55(단체),146,월,1,0,0
2023-06-20,느티나무 셀프BBQ_BBQ55(단체),45,화,1,0,0
2023-06-21,느티나무 셀프BBQ_BBQ55(단체),118,수,1,0,0
2023-06-22,느티나무 셀프BBQ_BBQ55(단체),247,목,1,0,0
2023-06-23,느티나무 셀프BBQ_BBQ55(단체),0,금,1,0,0
2023-06-24,느티나무 셀프BBQ_BBQ55(단체),0,토,0,1,0
2023-06-25,느티나무 셀프BBQ_BBQ55(단체),0,일,0,1,0
2023-06-26,느티나무 셀프BBQ_BBQ55(단체),127,월,1,0,0
2023-06-27,느티나무 셀프BBQ_BBQ55(단체),0,화,1,0,0
2023-06-28,느티나무 셀프BBQ_BBQ55(단체),70,수,1,0,0
