영업일자,매출수량,영업장명,메뉴명,월,요일,주중,주말,공휴일,연속된_공휴일_남은일수,성수기,시즌
2023-09-28,18,느티나무 셀프BBQ,1인 수저세트,9,목요일,1,0,1,2.0,0,가을
2023-09-29,5,느티나무 셀프BBQ,1인 수저세트,9,금요일,0,1,1,2.0,0,가을
2023-09-30,0,느티나무 셀프BBQ,1인 수저세트,9,토요일,0,1,1,1.0,0,가을
2023-10-01,0,느티나무 셀프BBQ,1인 수저세트,10,일요일,1,0,0,0.0,0,가을
2023-10-02,36,느티나무 셀프BBQ,1인 수저세트,10,월요일,1,0,1,2.0,0,가을
2023-10-03,3,느티나무 셀프BBQ,1인 수저세트,10,화요일,1,0,1,1.0,0,가을
2023-10-04,4,느티나무 셀프BBQ,1인 수저세트,10,수요일,1,0,0,0.0,0,가을
2023-10-05,4,느티나무 셀프BBQ,1인 수저세트,10,목요일,1,0,0,0.0,0,가을
2023-10-06,4,느티나무 셀프BBQ,1인 수저세트,10,금요일,0,1,0,0.0,0,가을
2023-10-07,29,느티나무 셀프BBQ,1인 수저세트,10,토요일,0,1,0,0.0,0,가을
2023-10-08,28,느티나무 셀프BBQ,1인 수저세트,10,일요일,1,0,0,0.0,0,가을
2023-10-09,4,느티나무 셀프BBQ,1인 수저세트,10,월요일,1,0,1,1.0,0,가을
2023-10-10,2,느티나무 셀프BBQ,1인 수저세트,10,화요일,1,0,0,0.0,0,가을
2023-10-11,3,느티나무 셀프BBQ,1인 수저세트,10,수요일,1,0,0,0.0,0,가을
2023-10-12,2,느티나무 셀프BBQ,1인 수저세트,10,목요일,1,0,0,0.0,0,가을
2023-10-13,6,느티나무 셀프BBQ,1인 수저세트,10,금요일,0,1,0,0.0,0,가을
2023-10-14,17,느티나무 셀프BBQ,1인 수저세트,10,토요일,0,1,0,0.0,0,가을
2023-10-15,4,느티나무 셀프BBQ,1인 수저세트,10,일요일,1,0,0,0.0,0,가을
2023-10-16,0,느티나무 셀프BBQ,1인 수저세트,10,월요일,1,0,0,0.0,0,가을
2023-10-17,0,느티나무 셀프BBQ,1인 수저세트,10,화요일,1,0,0,0.0,0,가을
2023-10-18,8,느티나무 셀프BBQ,1인 수저세트,10,수요일,1,0,0,0.0,0,가을
2023-10-19,20,느티나무 셀프BBQ,1인 수저세트,10,목요일,1,0,0,0.0,0,가을
2023-10-20,19,느티나무 셀프BBQ,1인 수저세트,10,금요일,0,1,0,0.0,0,가을
2023-10-21,16,느티나무 셀프BBQ,1인 수저세트,10,토요일,0,1,0,0.0,0,가을
2023-10-22,25,느티나무 셀프BBQ,1인 수저세트,10,일요일,1,0,0,0.0,0,가을
2023-10-23,0,느티나무 셀프BBQ,1인 수저세트,10,월요일,1,0,0,0.0,0,가을
2023-10-24,0,느티나무 셀프BBQ,1인 수저세트,10,화요일,1,0,0,0.0,0,가을
2023-10-25,16,느티나무 셀프BBQ,1인 수저세트,10,수요일,1,0,0,0.0,0,가을
2023-10-26,10,느티나무 셀프BBQ,1인 수저세트,10,목요일,1,0,0,0.0,0,가을
2023-10-27,14,느티나무 셀프BBQ,1인 수저세트,10,금요일,0,1,0,0.0,0,가을
2023-10-28,12,느티나무 셀프BBQ,1인 수저세트,10,토요일,0,1,0,0.0,0,가을
2023-10-29,26,느티나무 셀프BBQ,1인 수저세트,10,일요일,1,0,0,0.0,0,가을
2023-10-30,0,느티나무 셀프BBQ,1인 수저세트,10,월요일,1,0,0,0.0,0,가을
2023-10-31,5,느티나무 셀프BBQ,1인 수저세트,10,화요일,1,0,0,0.0,0,가을
2023-11-01,0,느티나무 셀프BBQ,1인 수저세트,11,수요일,1,0,0,0.0,0,가을
2023-11-02,0,느티나무 셀프BBQ,1인 수저세트,11,목요일,1,0,0,0.0,0,가을
2023-11-03,7,느티나무 셀프BBQ,1인 수저세트,11,금요일,0,1,0,0.0,0,가을
2023-11-04,0,느티나무 셀프BBQ,1인 수저세트,11,토요일,0,1,0,0.0,0,가을
2023-11-05,4,느티나무 셀프BBQ,1인 수저세트,11,일요일,1,0,0,0.0,0,가을
2023-11-06,0,느티나무 셀프BBQ,1인 수저세트,11,월요일,1,0,0,0.0,0,가을
2023-11-07,12,느티나무 셀프BBQ,1인 수저세트,11,화요일,1,0,0,0.0,0,가을
2023-11-08,11,느티나무 셀프BBQ,1인 수저세트,11,수요일,1,0,0,0.0,0,가을
2023-11-09,0,느티나무 셀프BBQ,1인 수저세트,11,목요일,1,0,0,0.0,0,가을
2023-11-10,0,느티나무 셀프BBQ,1인 수저세트,11,금요일,0,1,0,0.0,0,가을
2023-11-11,0,느티나무 셀프BBQ,1인 수저세트,11,토요일,0,1,0,0.0,0,가을
2023-11-12,15,느티나무 셀프BBQ,1인 수저세트,11,일요일,1,0,0,0.0,0,가을
2023-11-13,0,느티나무 셀프BBQ,1인 수저세트,11,월요일,1,0,0,0.0,0,가을
2023-11-14,2,느티나무 셀프BBQ,1인 수저세트,11,화요일,1,0,0,0.0,0,가을
2023-11-15,0,느티나무 셀프BBQ,1인 수저세트,11,수요일,1,0,0,0.0,0,가을
2023-11-16,7,느티나무 셀프BBQ,1인 수저세트,11,목요일,1,0,0,0.0,0,가을
2023-11-17,0,느티나무 셀프BBQ,1인 수저세트,11,금요일,0,1,0,0.0,0,가을
2023-11-18,9,느티나무 셀프BBQ,1인 수저세트,11,토요일,0,1,0,0.0,0,가을
2023-11-19,0,느티나무 셀프BBQ,1인 수저세트,11,일요일,1,0,0,0.0,0,가을
2023-11-20,0,느티나무 셀프BBQ,1인 수저세트,11,월요일,1,0,0,0.0,0,가을
2023-11-21,0,느티나무 셀프BBQ,1인 수저세트,11,화요일,1,0,0,0.0,0,가을
2023-11-22,0,느티나무 셀프BBQ,1인 수저세트,11,수요일,1,0,0,0.0,0,가을
2023-11-23,6,느티나무 셀프BBQ,1인 수저세트,11,목요일,1,0,0,0.0,0,가을
2023-11-24,0,느티나무 셀프BBQ,1인 수저세트,11,금요일,0,1,0,0.0,0,가을
2023-11-25,19,느티나무 셀프BBQ,1인 수저세트,11,토요일,0,1,0,0.0,0,가을
2023-11-26,15,느티나무 셀프BBQ,1인 수저세트,11,일요일,1,0,0,0.0,0,가을
2023-11-27,0,느티나무 셀프BBQ,1인 수저세트,11,월요일,1,0,0,0.0,0,가을
2023-11-28,0,느티나무 셀프BBQ,1인 수저세트,11,화요일,1,0,0,0.0,0,가을
2023-11-29,5,느티나무 셀프BBQ,1인 수저세트,11,수요일,1,0,0,0.0,0,가을
2023-11-30,0,느티나무 셀프BBQ,1인 수저세트,11,목요일,1,0,0,0.0,0,가을
2023-12-01,0,느티나무 셀프BBQ,1인 수저세트,12,금요일,0,1,0,0.0,0,겨울
2023-12-02,3,느티나무 셀프BBQ,1인 수저세트,12,토요일,0,1,0,0.0,0,겨울
2023-12-03,0,느티나무 셀프BBQ,1인 수저세트,12,일요일,1,0,0,0.0,0,겨울
2023-12-04,0,느티나무 셀프BBQ,1인 수저세트,12,월요일,1,0,0,0.0,0,겨울
2023-12-05,0,느티나무 셀프BBQ,1인 수저세트,12,화요일,1,0,0,0.0,0,겨울
2023-12-06,9,느티나무 셀프BBQ,1인 수저세트,12,수요일,1,0,0,0.0,0,겨울
2023-12-07,0,느티나무 셀프BBQ,1인 수저세트,12,목요일,1,0,0,0.0,0,겨울
2023-12-08,8,느티나무 셀프BBQ,1인 수저세트,12,금요일,0,1,0,0.0,0,겨울
2023-12-09,4,느티나무 셀프BBQ,1인 수저세트,12,토요일,0,1,0,0.0,0,겨울
2023-12-10,2,느티나무 셀프BBQ,1인 수저세트,12,일요일,1,0,0,0.0,0,겨울
2023-12-11,4,느티나무 셀프BBQ,1인 수저세트,12,월요일,1,0,0,0.0,0,겨울
2023-12-12,21,느티나무 셀프BBQ,1인 수저세트,12,화요일,1,0,0,0.0,0,겨울
2023-12-13,3,느티나무 셀프BBQ,1인 수저세트,12,수요일,1,0,0,0.0,0,겨울
2023-12-14,7,느티나무 셀프BBQ,1인 수저세트,12,목요일,1,0,0,0.0,0,겨울
2023-12-15,15,느티나무 셀프BBQ,1인 수저세트,12,금요일,0,1,0,0.0,1,겨울
2023-12-16,2,느티나무 셀프BBQ,1인 수저세트,12,토요일,0,1,0,0.0,1,겨울
2023-12-17,4,느티나무 셀프BBQ,1인 수저세트,12,일요일,1,0,0,0.0,1,겨울
2023-12-18,4,느티나무 셀프BBQ,1인 수저세트,12,월요일,1,0,0,0.0,1,겨울
2023-12-19,0,느티나무 셀프BBQ,1인 수저세트,12,화요일,1,0,0,0.0,1,겨울
2023-12-20,0,느티나무 셀프BBQ,1인 수저세트,12,수요일,1,0,0,0.0,1,겨울
2023-12-21,0,느티나무 셀프BBQ,1인 수저세트,12,목요일,1,0,0,0.0,1,겨울
2023-12-22,0,느티나무 셀프BBQ,1인 수저세트,12,금요일,0,1,0,0.0,1,겨울
2023-12-23,0,느티나무 셀프BBQ,1인 수저세트,12,토요일,0,1,0,0.0,1,겨울
2023-12-24,2,느티나무 셀프BBQ,1인 수저세트,12,일요일,1,0,0,0.0,1,겨울
2023-12-25,8,느티나무 셀프BBQ,1인 수저세트,12,월요일,1,0,1,1.0,1,겨울
2023-12-26,0,느티나무 셀프BBQ,1인 수저세트,12,화요일,1,0,0,0.0,1,겨울
2023-12-27,4,느티나무 셀프BBQ,1인 수저세트,12,수요일,1,0,0,0.0,1,겨울
2023-12-28,12,느티나무 셀프BBQ,1인 수저세트,12,목요일,1,0,0,0.0,1,겨울
2023-12-29,0,느티나무 셀프BBQ,1인 수저세트,12,금요일,0,1,0,0.0,1,겨울
2023-12-30,3,느티나무 셀프BBQ,1인 수저세트,12,토요일,0,1,0,0.0,1,겨울
2023-12-31,0,느티나무 셀프BBQ,1인 수저세트,12,일요일,1,0,0,0.0,1,겨울
2024-01-01,0,느티나무 셀프BBQ,1인 수저세트,1,월요일,1,0,1,1.0,1,겨울
2024-01-02,0,느티나무 셀프BBQ,1인 수저세트,1,화요일,1,0,0,0.0,1,겨울
2024-01-03,5,느티나무 셀프BBQ,1인 수저세트,1,수요일,1,0,0,0.0,1,겨울
2024-01-04,6,느티나무 셀프BBQ,1인 수저세트,1,목요일,1,0,0,0.0,1,겨울
2024-01-05,5,느티나무 셀프BBQ,1인 수저세트,1,금요일,0,1,0,0.0,1,겨울
2024-01-06,1,느티나무 셀프BBQ,1인 수저세트,1,토요일,0,1,0,0.0,1,겨울
2024-01-07,15,느티나무 셀프BBQ,1인 수저세트,1,일요일,1,0,0,0.0,1,겨울
2024-01-08,0,느티나무 셀프BBQ,1인 수저세트,1,월요일,1,0,0,0.0,1,겨울
2024-01-09,3,느티나무 셀프BBQ,1인 수저세트,1,화요일,1,0,0,0.0,1,겨울
2024-01-10,0,느티나무 셀프BBQ,1인 수저세트,1,수요일,1,0,0,0.0,1,겨울
2024-01-11,8,느티나무 셀프BBQ,1인 수저세트,1,목요일,1,0,0,0.0,1,겨울
2024-01-12,7,느티나무 셀프BBQ,1인 수저세트,1,금요일,0,1,0,0.0,1,겨울
2024-01-13,6,느티나무 셀프BBQ,1인 수저세트,1,토요일,0,1,0,0.0,1,겨울
2024-01-14,4,느티나무 셀프BBQ,1인 수저세트,1,일요일,1,0,0,0.0,1,겨울
2024-01-15,4,느티나무 셀프BBQ,1인 수저세트,1,월요일,1,0,0,0.0,1,겨울
2024-01-16,5,느티나무 셀프BBQ,1인 수저세트,1,화요일,1,0,0,0.0,1,겨울
2024-01-17,0,느티나무 셀프BBQ,1인 수저세트,1,수요일,1,0,0,0.0,1,겨울
2024-01-18,7,느티나무 셀프BBQ,1인 수저세트,1,목요일,1,0,0,0.0,1,겨울
2024-01-19,0,느티나무 셀프BBQ,1인 수저세트,1,금요일,0,1,0,0.0,1,겨울
2024-01-20,3,느티나무 셀프BBQ,1인 수저세트,1,토요일,0,1,0,0.0,1,겨울
2024-01-21,0,느티나무 셀프BBQ,1인 수저세트,1,일요일,1,0,0,0.0,1,겨울
2024-01-22,0,느티나무 셀프BBQ,1인 수저세트,1,월요일,1,0,0,0.0,1,겨울
2024-01-23,0,느티나무 셀프BBQ,1인 수저세트,1,화요일,1,0,0,0.0,1,겨울
2024-01-24,0,느티나무 셀프BBQ,1인 수저세트,1,수요일,1,0,0,0.0,1,겨울
2024-01-25,0,느티나무 셀프BBQ,1인 수저세트,1,목요일,1,0,0,0.0,1,겨울
2024-01-26,0,느티나무 셀프BBQ,1인 수저세트,1,금요일,0,1,0,0.0,1,겨울
2024-01-27,0,느티나무 셀프BBQ,1인 수저세트,1,토요일,0,1,0,0.0,1,겨울
2024-01-28,6,느티나무 셀프BBQ,1인 수저세트,1,일요일,1,0,0,0.0,1,겨울
2024-01-29,0,느티나무 셀프BBQ,1인 수저세트,1,월요일,1,0,0,0.0,1,겨울
2024-01-30,0,느티나무 셀프BBQ,1인 수저세트,1,화요일,1,0,0,0.0,1,겨울
2024-01-31,0,느티나무 셀프BBQ,1인 수저세트,1,수요일,1,0,0,0.0,1,겨울
2024-02-01,0,느티나무 셀프BBQ,1인 수저세트,2,목요일,1,0,0,0.0,1,겨울
2024-02-02,0,느티나무 셀프BBQ,1인 수저세트,2,금요일,0,1,0,0.0,1,겨울
2024-02-03,0,느티나무 셀프BBQ,1인 수저세트,2,토요일,0,1,0,0.0,1,겨울
2024-02-04,0,느티나무 셀프BBQ,1인 수저세트,2,일요일,1,0,0,0.0,1,겨울
2024-02-05,2,느티나무 셀프BBQ,1인 수저세트,2,월요일,1,0,0,0.0,1,겨울
2024-02-06,4,느티나무 셀프BBQ,1인 수저세트,2,화요일,1,0,0,0.0,1,겨울
2024-02-07,4,느티나무 셀프BBQ,1인 수저세트,2,수요일,1,0,0,0.0,1,겨울
2024-02-08,0,느티나무 셀프BBQ,1인 수저세트,2,목요일,1,0,0,0.0,1,겨울
2024-02-09,0,느티나무 셀프BBQ,1인 수저세트,2,금요일,0,1,1,2.0,1,겨울
2024-02-10,0,느티나무 셀프BBQ,1인 수저세트,2,토요일,0,1,1,2.0,1,겨울
2024-02-11,0,느티나무 셀프BBQ,1인 수저세트,2,일요일,1,0,1,2.0,1,겨울
2024-02-12,8,느티나무 셀프BBQ,1인 수저세트,2,월요일,1,0,1,1.0,1,겨울
2024-02-13,14,느티나무 셀프BBQ,1인 수저세트,2,화요일,1,0,0,0.0,1,겨울
2024-02-14,0,느티나무 셀프BBQ,1인 수저세트,2,수요일,1,0,0,0.0,1,겨울
2024-02-15,12,느티나무 셀프BBQ,1인 수저세트,2,목요일,1,0,0,0.0,1,겨울
2024-02-16,0,느티나무 셀프BBQ,1인 수저세트,2,금요일,0,1,0,0.0,1,겨울
2024-02-17,0,느티나무 셀프BBQ,1인 수저세트,2,토요일,0,1,0,0.0,1,겨울
2024-02-18,0,느티나무 셀프BBQ,1인 수저세트,2,일요일,1,0,0,0.0,1,겨울
2024-02-19,0,느티나무 셀프BBQ,1인 수저세트,2,월요일,1,0,0,0.0,1,겨울
2024-02-20,4,느티나무 셀프BBQ,1인 수저세트,2,화요일,1,0,0,0.0,1,겨울
2024-02-21,4,느티나무 셀프BBQ,1인 수저세트,2,수요일,1,0,0,0.0,1,겨울
2024-02-22,0,느티나무 셀프BBQ,1인 수저세트,2,목요일,1,0,0,0.0,1,겨울
2024-02-23,1,느티나무 셀프BBQ,1인 수저세트,2,금요일,0,1,0,0.0,1,겨울
2024-02-24,0,느티나무 셀프BBQ,1인 수저세트,2,토요일,0,1,0,0.0,1,겨울
2024-02-25,6,느티나무 셀프BBQ,1인 수저세트,2,일요일,1,0,0,0.0,1,겨울
2024-02-26,0,느티나무 셀프BBQ,1인 수저세트,2,월요일,1,0,0,0.0,1,겨울
2024-02-27,0,느티나무 셀프BBQ,1인 수저세트,2,화요일,1,0,0,0.0,1,겨울
2024-02-28,0,느티나무 셀프BBQ,1인 수저세트,2,수요일,1,0,0,0.0,1,겨울
2024-02-29,0,느티나무 셀프BBQ,1인 수저세트,2,목요일,1,0,0,0.0,1,겨울
2024-03-01,0,느티나무 셀프BBQ,1인 수저세트,3,금요일,0,1,1,1.0,0,겨울
2024-03-02,0,느티나무 셀프BBQ,1인 수저세트,3,토요일,0,1,0,0.0,0,겨울
2024-03-03,0,느티나무 셀프BBQ,1인 수저세트,3,일요일,1,0,0,0.0,0,겨울
2024-03-04,0,느티나무 셀프BBQ,1인 수저세트,3,월요일,1,0,0,0.0,0,겨울
2024-03-05,0,느티나무 셀프BBQ,1인 수저세트,3,화요일,1,0,0,0.0,0,겨울
2024-03-06,0,느티나무 셀프BBQ,1인 수저세트,3,수요일,1,0,0,0.0,0,겨울
2024-03-07,0,느티나무 셀프BBQ,1인 수저세트,3,목요일,1,0,0,0.0,0,겨울
2024-03-08,0,느티나무 셀프BBQ,1인 수저세트,3,금요일,0,1,0,0.0,0,겨울
2024-03-09,0,느티나무 셀프BBQ,1인 수저세트,3,토요일,0,1,0,0.0,0,겨울
2024-03-10,0,느티나무 셀프BBQ,1인 수저세트,3,일요일,1,0,0,0.0,0,겨울
2024-03-11,0,느티나무 셀프BBQ,1인 수저세트,3,월요일,1,0,0,0.0,0,겨울
2024-03-12,0,느티나무 셀프BBQ,1인 수저세트,3,화요일,1,0,0,0.0,0,겨울
2024-03-13,0,느티나무 셀프BBQ,1인 수저세트,3,수요일,1,0,0,0.0,0,겨울
2024-03-14,5,느티나무 셀프BBQ,1인 수저세트,3,목요일,1,0,0,0.0,0,겨울
2024-03-15,6,느티나무 셀프BBQ,1인 수저세트,3,금요일,0,1,0,0.0,0,겨울
2024-03-16,7,느티나무 셀프BBQ,1인 수저세트,3,토요일,0,1,0,0.0,0,겨울
2024-03-17,2,느티나무 셀프BBQ,1인 수저세트,3,일요일,1,0,0,0.0,0,겨울
2024-03-18,0,느티나무 셀프BBQ,1인 수저세트,3,월요일,1,0,0,0.0,0,겨울
2024-03-19,2,느티나무 셀프BBQ,1인 수저세트,3,화요일,1,0,0,0.0,0,겨울
2024-03-20,0,느티나무 셀프BBQ,1인 수저세트,3,수요일,1,0,0,0.0,0,겨울
2024-03-21,0,느티나무 셀프BBQ,1인 수저세트,3,목요일,1,0,0,0.0,0,겨울
2024-03-22,18,느티나무 셀프BBQ,1인 수저세트,3,금요일,0,1,0,0.0,0,겨울
2024-03-23,9,느티나무 셀프BBQ,1인 수저세트,3,토요일,0,1,0,0.0,0,겨울
2024-03-24,5,느티나무 셀프BBQ,1인 수저세트,3,일요일,1,0,0,0.0,0,겨울
2024-03-25,0,느티나무 셀프BBQ,1인 수저세트,3,월요일,1,0,0,0.0,0,겨울
2024-03-26,0,느티나무 셀프BBQ,1인 수저세트,3,화요일,1,0,0,0.0,0,겨울
2024-03-27,0,느티나무 셀프BBQ,1인 수저세트,3,수요일,1,0,0,0.0,0,겨울
2024-03-28,1,느티나무 셀프BBQ,1인 수저세트,3,목요일,1,0,0,0.0,0,겨울
2024-03-29,21,느티나무 셀프BBQ,1인 수저세트,3,금요일,0,1,0,0.0,0,겨울
2024-03-30,23,느티나무 셀프BBQ,1인 수저세트,3,토요일,0,1,0,0.0,0,겨울
2024-03-31,6,느티나무 셀프BBQ,1인 수저세트,3,일요일,1,0,0,0.0,0,겨울
2024-04-01,0,느티나무 셀프BBQ,1인 수저세트,4,월요일,1,0,0,0.0,0,봄
2024-04-02,0,느티나무 셀프BBQ,1인 수저세트,4,화요일,1,0,0,0.0,0,봄
2024-04-03,2,느티나무 셀프BBQ,1인 수저세트,4,수요일,1,0,0,0.0,0,봄
2024-04-04,9,느티나무 셀프BBQ,1인 수저세트,4,목요일,1,0,0,0.0,0,봄
2024-04-05,4,느티나무 셀프BBQ,1인 수저세트,4,금요일,0,1,0,0.0,0,봄
2024-04-06,17,느티나무 셀프BBQ,1인 수저세트,4,토요일,0,1,0,0.0,0,봄
2024-04-07,6,느티나무 셀프BBQ,1인 수저세트,4,일요일,1,0,0,0.0,0,봄
2024-04-08,0,느티나무 셀프BBQ,1인 수저세트,4,월요일,1,0,0,0.0,0,봄
2024-04-09,11,느티나무 셀프BBQ,1인 수저세트,4,화요일,1,0,0,0.0,0,봄
2024-04-10,2,느티나무 셀프BBQ,1인 수저세트,4,수요일,1,0,0,0.0,0,봄
2024-04-11,14,느티나무 셀프BBQ,1인 수저세트,4,목요일,1,0,0,0.0,0,봄
2024-04-12,2,느티나무 셀프BBQ,1인 수저세트,4,금요일,0,1,0,0.0,0,봄
2024-04-13,2,느티나무 셀프BBQ,1인 수저세트,4,토요일,0,1,0,0.0,0,봄
2024-04-14,0,느티나무 셀프BBQ,1인 수저세트,4,일요일,1,0,0,0.0,0,봄
2024-04-15,0,느티나무 셀프BBQ,1인 수저세트,4,월요일,1,0,0,0.0,0,봄
2024-04-16,15,느티나무 셀프BBQ,1인 수저세트,4,화요일,1,0,0,0.0,0,봄
2024-04-17,7,느티나무 셀프BBQ,1인 수저세트,4,수요일,1,0,0,0.0,0,봄
2024-04-18,0,느티나무 셀프BBQ,1인 수저세트,4,목요일,1,0,0,0.0,0,봄
2024-04-19,1,느티나무 셀프BBQ,1인 수저세트,4,금요일,0,1,1,1.0,0,봄
2024-04-20,14,느티나무 셀프BBQ,1인 수저세트,4,토요일,0,1,0,0.0,0,봄
2024-04-21,0,느티나무 셀프BBQ,1인 수저세트,4,일요일,1,0,0,0.0,0,봄
2024-04-22,0,느티나무 셀프BBQ,1인 수저세트,4,월요일,1,0,0,0.0,0,봄
2024-04-23,4,느티나무 셀프BBQ,1인 수저세트,4,화요일,1,0,0,0.0,0,봄
2024-04-24,0,느티나무 셀프BBQ,1인 수저세트,4,수요일,1,0,0,0.0,0,봄
2024-04-25,19,느티나무 셀프BBQ,1인 수저세트,4,목요일,1,0,0,0.0,0,봄
2024-04-26,3,느티나무 셀프BBQ,1인 수저세트,4,금요일,0,1,0,0.0,0,봄
2024-04-27,13,느티나무 셀프BBQ,1인 수저세트,4,토요일,0,1,0,0.0,0,봄
2024-04-28,8,느티나무 셀프BBQ,1인 수저세트,4,일요일,1,0,0,0.0,0,봄
2024-04-29,0,느티나무 셀프BBQ,1인 수저세트,4,월요일,1,0,0,0.0,0,봄
2024-04-30,5,느티나무 셀프BBQ,1인 수저세트,4,화요일,1,0,0,0.0,0,봄
2024-05-01,4,느티나무 셀프BBQ,1인 수저세트,5,수요일,1,0,1,1.0,0,봄
2024-05-02,4,느티나무 셀프BBQ,1인 수저세트,5,목요일,1,0,0,0.0,0,봄
2024-05-03,7,느티나무 셀프BBQ,1인 수저세트,5,금요일,0,1,0,0.0,0,봄
2024-05-04,37,느티나무 셀프BBQ,1인 수저세트,5,토요일,0,1,0,0.0,0,봄
2024-05-05,7,느티나무 셀프BBQ,1인 수저세트,5,일요일,1,0,1,2.0,0,봄
2024-05-06,4,느티나무 셀프BBQ,1인 수저세트,5,월요일,1,0,1,1.0,0,봄
2024-05-07,9,느티나무 셀프BBQ,1인 수저세트,5,화요일,1,0,0,0.0,0,봄
2024-05-08,0,느티나무 셀프BBQ,1인 수저세트,5,수요일,1,0,0,0.0,0,봄
2024-05-09,0,느티나무 셀프BBQ,1인 수저세트,5,목요일,1,0,0,0.0,0,봄
2024-05-10,4,느티나무 셀프BBQ,1인 수저세트,5,금요일,0,1,0,0.0,0,봄
2024-05-11,26,느티나무 셀프BBQ,1인 수저세트,5,토요일,0,1,0,0.0,0,봄
2024-05-12,2,느티나무 셀프BBQ,1인 수저세트,5,일요일,1,0,0,0.0,0,봄
2024-05-13,0,느티나무 셀프BBQ,1인 수저세트,5,월요일,1,0,0,0.0,0,봄
2024-05-14,4,느티나무 셀프BBQ,1인 수저세트,5,화요일,1,0,0,0.0,0,봄
2024-05-15,3,느티나무 셀프BBQ,1인 수저세트,5,수요일,1,0,1,1.0,0,봄
2024-05-16,3,느티나무 셀프BBQ,1인 수저세트,5,목요일,1,0,0,0.0,0,봄
2024-05-17,5,느티나무 셀프BBQ,1인 수저세트,5,금요일,0,1,0,0.0,0,봄
2024-05-18,8,느티나무 셀프BBQ,1인 수저세트,5,토요일,0,1,0,0.0,0,봄
2024-05-19,5,느티나무 셀프BBQ,1인 수저세트,5,일요일,1,0,0,0.0,0,봄
2024-05-20,0,느티나무 셀프BBQ,1인 수저세트,5,월요일,1,0,0,0.0,0,봄
2024-05-21,0,느티나무 셀프BBQ,1인 수저세트,5,화요일,1,0,0,0.0,0,봄
2024-05-22,0,느티나무 셀프BBQ,1인 수저세트,5,수요일,1,0,0,0.0,0,봄
2024-05-23,0,느티나무 셀프BBQ,1인 수저세트,5,목요일,1,0,0,0.0,0,봄
2024-05-24,11,느티나무 셀프BBQ,1인 수저세트,5,금요일,0,1,0,0.0,0,봄
2024-05-25,3,느티나무 셀프BBQ,1인 수저세트,5,토요일,0,1,0,0.0,0,봄
2024-05-26,10,느티나무 셀프BBQ,1인 수저세트,5,일요일,1,0,0,0.0,0,봄
2024-05-27,0,느티나무 셀프BBQ,1인 수저세트,5,월요일,1,0,0,0.0,0,봄
2024-05-28,2,느티나무 셀프BBQ,1인 수저세트,5,화요일,1,0,0,0.0,0,봄
2024-05-29,12,느티나무 셀프BBQ,1인 수저세트,5,수요일,1,0,0,0.0,0,봄
2024-05-30,0,느티나무 셀프BBQ,1인 수저세트,5,목요일,1,0,0,0.0,0,봄
2024-05-31,0,느티나무 셀프BBQ,1인 수저세트,5,금요일,0,1,0,0.0,0,봄
2024-06-01,6,느티나무 셀프BBQ,1인 수저세트,6,토요일,0,1,0,0.0,0,여름
2024-06-02,3,느티나무 셀프BBQ,1인 수저세트,6,일요일,1,0,0,0.0,0,여름
2024-06-03,0,느티나무 셀프BBQ,1인 수저세트,6,월요일,1,0,0,0.0,0,여름
2024-06-04,0,느티나무 셀프BBQ,1인 수저세트,6,화요일,1,0,0,0.0,0,여름
2024-06-05,0,느티나무 셀프BBQ,1인 수저세트,6,수요일,1,0,0,0.0,0,여름
2024-06-06,4,느티나무 셀프BBQ,1인 수저세트,6,목요일,1,0,1,1.0,0,여름
2024-06-07,15,느티나무 셀프BBQ,1인 수저세트,6,금요일,0,1,0,0.0,0,여름
2024-06-08,12,느티나무 셀프BBQ,1인 수저세트,6,토요일,0,1,0,0.0,0,여름
2024-06-09,0,느티나무 셀프BBQ,1인 수저세트,6,일요일,1,0,0,0.0,0,여름
2024-06-10,0,느티나무 셀프BBQ,1인 수저세트,6,월요일,1,0,0,0.0,0,여름
2024-06-11,0,느티나무 셀프BBQ,1인 수저세트,6,화요일,1,0,0,0.0,0,여름
2024-06-12,0,느티나무 셀프BBQ,1인 수저세트,6,수요일,1,0,0,0.0,0,여름
2024-06-13,0,느티나무 셀프BBQ,1인 수저세트,6,목요일,1,0,0,0.0,0,여름
